Timestamp,Memory usage (MB),CPU usage (%)
2023-02-05 13:53:13,485.05859375,0.0
2023-02-05 13:53:14,555.5703125,12.5
2023-02-05 13:53:15,854.69140625,12.5
2023-02-05 13:53:16,937.30078125,12.5125
2023-02-05 13:53:17,1046.0546875,12.5
2023-02-05 13:53:18,2185.18359375,30.275
2023-02-05 13:53:19,2431.7890625,22.4
2023-02-05 13:53:20,2396.55078125,55.025
2023-02-05 13:53:21,2399.26953125,58.675
2023-02-05 13:53:22,2399.60546875,88.325
2023-02-05 13:53:23,2399.60546875,90.475
2023-02-05 13:53:24,2399.60546875,92.525
2023-02-05 13:53:25,2766.53515625,63.8625
2023-02-05 13:53:26,2571.26171875,6.925
2023-02-05 13:53:27,2693.6015625,7.6125
2023-02-05 13:53:28,1904.0625,5.6875
2023-02-05 13:53:29,1812.90234375,11.525
2023-02-05 13:53:30,2230.46484375,12.3
2023-02-05 13:53:31,2642.52734375,12.5
2023-02-05 13:53:32,1130.28515625,11.9125
2023-02-05 13:53:33,2154.2109375,87.55
2023-02-05 13:53:34,2154.2109375,89.2
2023-02-05 13:53:35,2154.2109375,85.925
2023-02-05 13:53:36,2157.61328125,88.6875
2023-02-05 13:53:38,2158.015625,91.0375
2023-02-05 13:53:39,3060.91796875,55.025
2023-02-05 13:53:40,1929.38671875,12.5
2023-02-05 13:53:41,2358.76171875,12.5
2023-02-05 13:53:42,2777.94921875,12.5125
2023-02-05 13:53:43,1315.4765625,15.575
2023-02-05 13:53:44,2158.1015625,91.0375
2023-02-05 13:53:45,2158.1015625,95.0875
2023-02-05 13:53:46,2158.1015625,93.4875
2023-02-05 13:53:47,2158.1015625,92.925
2023-02-05 13:53:48,2158.1015625,95.6375
2023-02-05 13:53:49,2158.1015625,16.0375
2023-02-05 13:53:50,2161.125,12.5
2023-02-05 13:53:51,2575.75,12.5
2023-02-05 13:53:52,1534.34375,12.5
2023-02-05 13:53:53,2158.25390625,57.725
2023-02-05 13:53:54,2158.25390625,92.8375
2023-02-05 13:53:55,2158.25390625,89.8
2023-02-05 13:53:56,2158.25390625,91.975
2023-02-05 13:53:57,2158.25390625,93.125
2023-02-05 13:53:58,3078.43359375,59.325
2023-02-05 13:53:59,1938.8984375,12.5
2023-02-05 13:54:00,2353.2109375,12.5
2023-02-05 13:54:01,2768.8359375,12.5
2023-02-05 13:54:02,1603.671875,20.8375
2023-02-05 13:54:03,2158.44140625,88.6125
2023-02-05 13:54:04,2158.44140625,91.225
2023-02-05 13:54:06,2158.4296875,90.025
2023-02-05 13:54:07,2158.4296875,91.9625
2023-02-05 13:54:08,2158.4296875,91.8625
2023-02-05 13:54:09,2158.4296875,21.5
2023-02-05 13:54:10,2144.3203125,12.5
2023-02-05 13:54:11,2558.8203125,12.5125
2023-02-05 13:54:12,1846.6953125,12.5
2023-02-05 13:54:13,2158.61328125,62.725
2023-02-05 13:54:14,2158.61328125,92.375
2023-02-05 13:54:15,2158.61328125,89.4625
2023-02-05 13:54:16,2158.61328125,93.65
2023-02-05 13:54:17,2158.61328125,92.95
2023-02-05 13:54:18,3006.93359375,55.275
2023-02-05 13:54:19,1990.84375,12.5
2023-02-05 13:54:20,2422.00390625,12.3
2023-02-05 13:54:21,2854.75390625,12.5
2023-02-05 13:54:22,2158.80078125,33.0625
2023-02-05 13:54:23,2158.80078125,89.9125
2023-02-05 13:54:24,2158.80078125,94.1125
2023-02-05 13:54:25,2158.80078125,90.475
2023-02-05 13:54:26,2158.80078125,92.15
2023-02-05 13:54:27,2274.47265625,90.175
2023-02-05 13:54:28,2158.80078125,12.5
2023-02-05 13:54:29,2173.65625,12.5
2023-02-05 13:54:30,2590.21875,12.5125
2023-02-05 13:54:31,1285.3515625,12.5
2023-02-05 13:54:32,2158.98828125,69.2
2023-02-05 13:54:33,2158.98828125,87.6625
2023-02-05 13:54:35,2158.98828125,82.075
2023-02-05 13:54:36,2158.98828125,74.825
2023-02-05 13:54:37,2158.98828125,75.2125
2023-02-05 13:54:38,2158.98828125,76.15
2023-02-05 13:54:39,3043.30859375,29.5875
2023-02-05 13:54:40,2158.98828125,9.0375
2023-02-05 13:54:41,2140.2421875,11.175
2023-02-05 13:54:42,2500.3671875,12.125
2023-02-05 13:54:43,2796.4921875,10.0
2023-02-05 13:54:44,1130.8671875,11.3375
2023-02-05 13:54:45,1912.73046875,64.4125
2023-02-05 13:54:46,1912.73046875,53.25
2023-02-05 13:54:47,1912.73046875,53.4625
2023-02-05 13:54:48,1912.73046875,46.5625
2023-02-05 13:54:49,1912.73046875,54.2375
2023-02-05 13:54:50,1912.73046875,56.35
2023-02-05 13:54:51,1912.73046875,19.4
2023-02-05 13:54:52,1876.3984375,12.1125
2023-02-05 13:54:53,2262.2109375,12.5125
2023-02-05 13:54:54,701.390625,12.3
2023-02-05 13:54:55,701.3984375,12.3
2023-02-05 13:54:56,701.3984375,12.5
2023-02-05 13:54:57,2164.9375,53.4375
2023-02-05 13:54:59,2164.9375,82.7375
2023-02-05 13:55:00,2164.9375,84.9875
2023-02-05 13:55:01,2164.9375,62.2125
2023-02-05 13:55:02,2164.9375,54.375
2023-02-05 13:55:03,2164.9375,69.0875
2023-02-05 13:55:04,2719.46875,48.6375
2023-02-05 13:55:05,2164.9375,12.125
2023-02-05 13:55:06,2182.13671875,12.3
2023-02-05 13:55:07,2573.32421875,12.5
2023-02-05 13:55:08,2774.4765625,11.525
2023-02-05 13:55:09,2164.96484375,34.325
2023-02-05 13:55:11,2164.96484375,67.75
2023-02-05 13:55:12,2164.96484375,72.0375
2023-02-05 13:55:13,2164.96484375,62.825
2023-02-05 13:55:14,2164.96484375,62.775
2023-02-05 13:55:15,2164.96484375,72.75
2023-02-05 13:55:16,2230.28125,67.275
2023-02-05 13:55:17,2164.96484375,12.5125
2023-02-05 13:55:18,2194.2890625,12.5
2023-02-05 13:55:19,2603.1640625,12.5
2023-02-05 13:55:20,1728.9765625,12.3
2023-02-05 13:55:21,2164.97265625,38.2625
2023-02-05 13:55:22,2164.97265625,65.7
2023-02-05 13:55:24,2164.97265625,61.625
2023-02-05 13:55:25,2164.97265625,72.0375
2023-02-05 13:55:26,2164.97265625,55.5875
2023-02-05 13:55:27,2164.97265625,64.3625
2023-02-05 13:55:28,2164.97265625,51.775
2023-02-05 13:55:29,3170.37890625,40.9375
2023-02-05 13:55:30,2164.97265625,11.175
2023-02-05 13:55:31,2211.23828125,11.725
2023-02-05 13:55:32,2571.11328125,11.525
2023-02-05 13:55:33,2583.44921875,11.925
2023-02-05 13:55:34,2164.9765625,34.1375
2023-02-05 13:55:36,2164.9765625,67.5375
2023-02-05 13:55:37,2164.9765625,72.7375
2023-02-05 13:55:38,2164.9765625,63.775
2023-02-05 13:55:39,2164.9765625,73.4375
2023-02-05 13:55:40,2164.9765625,70.6625
2023-02-05 13:55:41,2207.078125,59.8125
2023-02-05 13:55:42,2007.12890625,12.5
2023-02-05 13:55:44,1900.2578125,12.3
2023-02-05 13:55:45,2282.5078125,12.1125
2023-02-05 13:55:46,2656.1328125,12.3
2023-02-05 13:55:47,863.10546875,11.1625
2023-02-05 13:55:48,2007.12890625,50.7375
2023-02-05 13:55:49,2007.12890625,61.8875
2023-02-05 13:55:50,2007.12890625,61.25
2023-02-05 13:55:51,2007.12890625,55.075
2023-02-05 13:55:53,2007.12890625,68.0625
2023-02-05 13:55:54,2007.12890625,68.5125
2023-02-05 13:55:55,2141.4375,49.6375
2023-02-05 13:55:56,2007.12890625,11.55
2023-02-05 13:55:57,1850.265625,11.5375
2023-02-05 13:55:58,2221.953125,11.9125
2023-02-05 13:55:59,2609.078125,12.5125
2023-02-05 13:56:00,983.33984375,11.725
2023-02-05 13:56:01,2007.12890625,70.6625
2023-02-05 13:56:02,2007.12890625,75.325
2023-02-05 13:56:03,2007.12890625,74.0375
2023-02-05 13:56:04,2007.12890625,69.0875
2023-02-05 13:56:05,2007.12890625,66.65
2023-02-05 13:56:07,2007.12890625,56.05
2023-02-05 13:56:08,2377.67578125,51.575
2023-02-05 13:56:09,2006.21484375,11.725
2023-02-05 13:56:10,1943.55859375,12.125
2023-02-05 13:56:11,2325.80859375,12.1125
2023-02-05 13:56:12,2719.93359375,12.3
2023-02-05 13:56:13,1951.34375,27.8
2023-02-05 13:56:14,2006.21484375,66.3125
2023-02-05 13:56:15,2006.21484375,58.65
2023-02-05 13:56:16,2006.21484375,70.45
2023-02-05 13:56:17,2006.21484375,62.3125
2023-02-05 13:56:18,2006.21484375,79.0
2023-02-05 13:56:19,2006.21484375,64.15
2023-02-05 13:56:20,2484.546875,33.2125
2023-02-05 13:56:21,2006.21484375,10.9875
2023-02-05 13:56:22,2070.47265625,12.3
2023-02-05 13:56:23,2431.91015625,12.3
2023-02-05 13:56:24,2122.69921875,12.5
2023-02-05 13:56:25,2006.21484375,41.1125
2023-02-05 13:56:27,2006.21484375,50.0
2023-02-05 13:56:28,2006.21484375,61.0
2023-02-05 13:56:29,2006.21484375,61.7375
2023-02-05 13:56:30,2006.21484375,82.5625
2023-02-05 13:56:31,2006.21484375,77.075
2023-02-05 13:56:32,2006.21484375,67.3375
2023-02-05 13:56:33,2283.625,29.6875
2023-02-05 13:56:34,1523.94140625,12.125
2023-02-05 13:56:35,1661.69921875,12.1125
2023-02-05 13:56:36,2043.01171875,11.9125
2023-02-05 13:56:37,2324.07421875,10.5875
2023-02-05 13:56:38,1053.53515625,18.7375
2023-02-05 13:56:39,1365.52734375,57.9375
2023-02-05 13:56:41,1365.52734375,54.0
2023-02-05 13:56:42,1365.52734375,55.875
